12868,COCOA BEACH CAPE KENNEDY AFS,FL,-80.56667,28.48333,10
80804,BLOUNTSTOWN 2 SE,FL,-85.05,30.45,60
13858,VALPARAISO EGLIN AFB,FL,-86.51667,30.48333,87
83366,GARNIERS (NEAR),FL,-86.6,30.46667,18
3862,EGLIN SITE A-15 MOBI,FL,-86.8,30.48333,
81896,COTTAGE HILL,FL,-87.33333,30.45,131
84393,JASPER 5 WNW,FL,-83.01667,30.53333,151
85879,MONTICELLO  5 SE,FL,-83.78333,30.49222,98
86240,NICEVILLE,FL,-86.4928,30.5316,60
87424,QUINCY EXPERIMENT STN,FL,-84.58333,30.58333,249
3863,EGLIN RANGE 70 MOBIL,FL,-86.65,30.58333,
3864,EGLIN RANGE 75,FL,-86.75,30.55,
87429,QUINCY 3 SSW,FL,-84.58361,30.54972,245
81775,COMPASS LAKE,FL,-85.4,30.6,210
89415,WAUSAU,FL,-85.5976,30.6323,150
89206,VERNON,FL,-85.71667,30.61667,49
3845,EGLIN AUX F6,FL,-86.73333,30.61667,
85798,MILTON,FL,-87.03333,30.61667,
81299,CANTONMENT,FL,-87.31667,30.6,151
88767,TALL TIMBERS RESEARCH STN,FL,-84.21667,30.65,204
85990,MOUNT PLEASANT 2 W,FL,-84.7,30.66667,302
2EG,EGLIN AFB RNG 62,FL,-86.23333,30.65,
3842,VALPARAISO EGLIN AFB FLD 1,FL,-86.36667,30.66667,
3844,DUKE FIELD AAFB,FL,-86.53333,30.65,
83978,HILLIARD,FL,-81.93333,30.7,69
81502,CHATTAHOOCHEE 1 W,FL,-84.86667,30.7,89
89795,WOODRUFF DAM,FL,-84.8741,30.7219,107
93841,WHITING FIELD NAS,FL,-87.01667,30.71667,199
85372,MARIANNA SCHOOL FOR BOYS,FL,-85.26667,30.76667,171
81544,CHIPLEY,FL,-85.5503,30.7806,130
81388,CARYVILLE,FL,-85.81667,30.76667,50
81984,CRESTVIEW RADIO WJSB,FL,-86.58333,30.76667,240
85756,MILLIGAN,FL,-86.65,30.75,100
85793,MILTON EXPERIMENT STN,FL,-87.14139,30.77944,217
3818,MARIANNA MUNICIPAL AP,FL,-85.18389,30.83556,113
13851,MARIANNA AAF,FL,-85.2,30.83333,
3826,CHIPLEY,FL,-85.58333,30.75,
85377,MARIANNA 7 NE,FL,-85.0305,30.7341,115
83538,GRACEVILLE 1 SW,FL,-85.533,30.9575,160
81458,CENTURY,FL,-87.23306,30.96667,60
82441,DUCK KEY,FL,-80.9073,24.77048,8
84662,LA BELLE,FL,-81.4265,26.7459,16
12895,FORT PIERCE ST LUCIE COUNTY INTL AP,FL,-80.37667,27.49806,24
83322,GAINESVILLE 11 WNW,FL,-82.49417,29.68139,95
85184,LOXAHATCHEE NWR,FL,-80.216,26.4985,21
81858,CORAL SPRINGS,FL,-80.275,26.26778,10
80531,BAY POINT,FL,-85.71667,30.16667,9
84502,KENANSVILLE 8 WNW,FL,-81.11667,27.91667,67
12876,WINTER HAVEN GILBERT AP,FL,-81.75417,28.06222,146
84802,LAKELAND 2,FL,-82.0138,27.9922,139
85667,MIAMI NWSFO,FL,-80.3836,25.7553,14
85345,MARATHON FIRE RESCUE,FL,-81.05194,24.725,7
81306,CAPE FLORIDA,FL,-80.1566,25.6719,6
80101,ALLIGATOR POINT,FL,-84.41667,29.9,5
80198,ANNA MARIA,FL,-82.73333,27.53333,
80993,BREWSTER 2 S,FL,-81.9,27.73333,142
89524,WEST PALM BEACH II,FL,-80.11056,26.67639,15
85705,MIDDLEBURG,FL,-81.8475,30.0603,82
53853,DESTIN FORT WALTON BEACH AP,FL,-86.47167,30.4,22
84320,ISLAMORADA,FL,-80.6364,24.9177,6
89640,WHITE SPRINGS 7N,FL,-82.7847,30.4392,132
84797,LAKELAND,FL,-81.92194,28.02056,145
12883,LAKELAND LINDER REGIONAL AP,FL,-82.05,28,142
12832,APALACHICOLA AP,FL,-85.03333,29.73333,19
12832,APALACHICOLA WSO CITY,FL,-84.98333,29.73333,14
12835,FORT MYERS PAGE FIELD AP,FL,-81.8614,26.585,15
12836,KEY WEST INTL AIRPORT,FL,-81.7554,24.5571,1
93805,TALLAHASSEE REGIONAL AP,FL,-84.35333,30.39306,55
12859,MIAMI WSO CITY,FL,-80.28333,25.71667,15
92811,MIAMI BEACH,FL,-80.1334,25.8063,8
88368,SOUTH BAY 15 S,FL,-80.6402,26.47,20
12873,ST PETERSBURG CLEARWATER INTL AP,FL,-82.6875,27.91056,11
53862,PERRY FOLEY AP,FL,-83.57361,30.07194,45
84500,KENANSVILLE,FL,-81.0435,27.8703,61
13899,PENSACOLA REGIONAL AP,FL,-87.18694,30.47806,112
80737,BIG CYPRESS,FL,-80.9958,26.3283,15
86767,PALM COAST 6NE,FL,-81.2061,29.6319,5
84723,LAKE BUTLER,FL,-82.3314,29.9453,135
80598,BELL 4NW,FL,-82.91778,29.79556,30
86618,ORANGE SPRINGS 2SSW,FL,-81.9681,29.4794,50
86761,PALM BAY,FL,-80.64573,27.91527,27
88051,SCOTTSMOOR 2.5 SSW,FL,-80.8795,28.7299,42
81601,CLARKSVILLE 2 N,FL,-85.19917,30.46472,125
81022,BRISTOL 2 S,FL,-84.97889,30.37944,144
86129,NEW HOPE,FL,-85.883,30.9538,105
86630,ORLANDO,FL,-81.28667,28.48556,105
87261,NEW SMYRNA BEACH - MARINE DISCOVERY CENTER,FL,-80.918,29.0361,16
87189,PLANTATION,FL,-80.27278,26.11083,7
80992,BRIGHTON RESERVATION,FL,-81.0701,27.0436,14
89511,WESTON,FL,-80.39528,26.09333,10
86764,PALM BEACH GARDENS,FL,-80.1488,26.8261,20
86092,NETTLES ISLAND,FL,-80.22144,27.28768,10
87228,MT PLYMOUTH 1SSW,FL,-81.5373,28.7991,90
87005,PENSUCCO II,FL,-80.44056,25.93833,7
84461,JUNO BEACH,FL,-80.0552,26.86,5
87758,ROYAL PALM BEACH WEST,FL,-80.3008,26.8561,10
85359,MARCO ISLAND,FL,-81.7138,25.9491,10
88076,SEA HAG MARINA,FL,-83.38833,29.67111,5
87869,ST MARKS NWR,FL,-84.21167,30.19222,10
87304,PORT SALERNO 5W,FL,-80.2627,27.0997,12
81651,CLEWISTON NO. 2,FL,-81.04917,26.73611,18
88756,TALLAHASSEE AIRPORT,FL,-84.3555,30.3961,55
83026,FOREVER FLORIDA,FL,-81.03722,28.0425,76
82046,CURRY HAMMOCK STATE PARK,FL,-80.98193,24.74257,5
84412,JOHN PENNEKAMP STATE PARK,FL,-80.3493,25.1936,10
13889,JACKSONVILLE INTL AP,FL,-81.6936,30.495,26
12882,MIAMI OPA LOCKA AP,FL,-80.28028,25.90694,10
80765,BLACKMAN,FL,-86.65,30.98333,220
80765,BLACKMAN 4 MI N,FL,-86.65,30.98333,
80414,BAHIA HONDA STATE PARK,FL,-81.27998,24.65512,8
53894,JACKSONVILLE HERLONG AIRPORT,FL,-81.80583,30.27778,87
92813,ORLANDO KISSIMMEE MUNICIPAL AIRPORT,FL,-81.43694,28.28972,82
92814,ST AUGUSTINE AIRPORT,FL,-81.33972,29.95917,10
92815,STUART WITHAM FIELD AIRPORT,FL,-80.22083,27.18167,18
92816,TAMPA VANDENBERG AIRPORT,FL,-82.34528,28.01389,22
63823,JACKSONVILLE CECIL FIELD AIRPORT,FL,-81.87639,30.21861,81
92817,THE VILLAGES,FL,-81.96667,28.95,89
92821,TITUSVILLE 7 E,FL,-80.6929,28.6159,3
12872,CLEWISTON,FL,-81,26.66667,
12872,CLEWISTON,FL,-80.95,26.73333,
81632,CLEARWATER,FL,-82.76667,27.96667,69
81635,CLEARWATER BEACH,FL,-82.83333,27.98333,10
81800,COOPER CITY,FL,-80.28389,26.04722,11
81556,CHOKOLOSKEE,FL,-81.36167,25.81444,6
DABthr,Daytona Beach Area,FL,,,
EYWthr,Key West Area,FL,,,
FMYthr,Fort Myers Area,FL,,,
GNVthr,Gainesville Area,FL,,,
JAXthr,Jacksonville Area,FL,,,
MCOthr,Orlando Area,FL,,,
MIAthr,Miami Area,FL,,,
PBIthr,West Palm Beach Area,FL,,,
PNSthr,Pensacola Area,FL,,,
TLHthr,Tallahassee Area,FL,,,
TPAthr,Tampa Area,FL,,,
VRBthr,Vero Beach Area,FL,,,
3843,PIERCE FIELD AAFB,FL,-86.43333,30.51667,
3843,PIERCE FIELD AAFB,FL,-86.45,30.58333,
86419,OCALA TAYLOR MUNICIPAL AP,FL,-82.15,29.18333,68
86419,OCALA 2 NE,FL,-82.1,29.2,69
63871,BONIFAY TRI COUNTY AP,FL,-85.60139,30.84583,85
92824,PLANT CITY MUNICIPAL AP,FL,-82.16417,28.00028,154
92825,TAMPA PETER O KNIGHT AP,FL,-82.44917,27.91556,8
89034,TROY SPRING STATE PARK,FL,-82.9975,30.00583,60
86634,ORLANDO WEST,FL,-81.5467,28.5082,150
53848,CHOCTAW NAVAL OUTLYING FIELD MILTON,FL,-86.95972,30.50694,102
63890,JACKSONVILLE WHITEHOUSE NAVAL OUTLYING FIELD,FL,-81.88306,30.35028,99
85880,MONTICELLO 10 SW,FL,-83.9858,30.4405,219
80735,BIG CORKSCREW,FL,-81.5477,26.3651,26
53847,WHITING FIELD NAS SOUTH,FL,-87.02306,30.70444,178
92808,NEW SMYRNA BEACH MUNICIPAL AP,FL,-80.94833,29.05417,10
92822,ORMOND BEACH MUNICIPAL AP,FL,-81.1125,29.29583,29
US1FLAL0040,GAINESVILLE 2.1 NW,FL,-82.3628,29.6935,182
US1FLAL0041,GAINESVILLE 6.5 NW,FL,-82.4162,29.737,
US1FLAL0043,GAINESVILLE 1.8 SW,FL,-82.3552,29.6546,136
US1FLBF0002,STARKE 0.9 ESE,FL,-82.0979,29.943,159
US1FLBV0032,MERRITT ISLAND 4.1 NE,FL,-80.6729,28.4017,4
US1FLBV0040,MIMS 1.6 SW,FL,-80.865,28.6686,19
US1FLBV0045,MELBOURNE 3.2 NW,FL,-80.6779,28.1477,28
US1FLBV0047,ROCKLEDGE 1.3 NE,FL,-80.717,28.335,7
US1FLBY0007,PANAMA CITY BEACH 0.3 SW,FL,-85.8554,30.2068,30
US1FLBY0010,PANAMA CITY BEACH 5.9 WNW,FL,-85.9369,30.2535,44
US1FLCH0019,PUNTA GORDA 1.4 NNW,FL,-82.068,26.916,1
US1FLCR0031,NAPLES 1.3 SE,FL,-81.7787,26.1334,26
US1FLCR0032,NORTH NAPLES 14.1 ENE,FL,-81.5738,26.2716,14
US1FLCT0012,CITRUS SPRINGS 1.7 E,FL,-82.4476,29.0011,113
US1FLCY0025,ORANGE PARK 4.1 WSW,FL,-81.7668,30.1448,80
US1FLDV0059,JACKSONVILLE 4.2 NE,FL,-81.6047,30.3758,28
US1FLDV0060,JACKSONVILLE 11.8 S,FL,-81.6379,30.1649,12
US1FLDV0063,JACKSONVILLE 7.8 SW,FL,-81.7548,30.2587,32
US1FLDV0066,JACKSONVILLE 4.2 ESE,FL,-81.5991,30.3016,23
US1FLFL0008,PALM COAST 1.7 W,FL,-81.243,29.568,25
US1FLHB0090,TAMPA 10.2 NNW,FL,-82.5482,28.0765,41
US1FLIR0034,VERO BEACH 3.8 SW,FL,-80.4349,27.6046,19
US1FLIR0035,SEBASTIAN 3.3 SW,FL,-80.5142,27.7504,18
US1FLIR0036,VERO BEACH 5.3 W,FL,-80.4804,27.6409,18
US1FLLE0037,FORT MYERS 0.8 N,FL,-81.8488,26.6423,12
US1FLLN0043,TALLAHASSEE 4.2 N,FL,-84.284,30.5175,114
US1FLLN0051,TALLAHASSEE 5.1 NE,FL,-84.2198,30.5077,161
US1FLLV0012,YANKEETOWN 4.2 E,FL,-82.6898,29.0372,4
US1FLMA0014,LAKEWOOD RANCH 7.0 E,FL,-82.3137,27.4051,
US1FLMD0032,DORAL 1.9 WNW,FL,-80.3843,25.8297,3
US1FLMD0033,BISCAYNE PARK 0.3 E,FL,-80.1769,25.882,8
US1FLMN0022,KEY WEST 1.0 SSW,FL,-81.7836,24.5507,1
US1FLMN0023,MARATHON 6.8 ENE,FL,-80.9788,24.7435,1
US1FLMR0033,SILVER SPRINGS SHORES 6.9 NNE,FL,-81.951,29.1913,128
US1FLMR0035,OCKLAWAHA 2.5 ENE,FL,-81.8924,29.0586,123
US1FLMR0036,OCALA 14.3 S,FL,-82.1746,28.976,80
US1FLMS0003,MADISON 1.2 ENE,FL,-83.3954,30.4727,158
US1FLMT0019,JENSEN BEACH 2.2 NW,FL,-80.2604,27.2541,14
US1FLMT0020,STUART 0.7 SSW,FL,-80.2488,27.1859,9
US1FLOB0005,OKEECHOBEE 18.0 NNW,FL,-80.9753,27.4681,64
US1FLOK0034,NICEVILLE 1.9 SE,FL,-86.4599,30.5126,45
US1FLOR0015,UNION PARK 3.8 ENE,FL,-81.1758,28.5814,51
US1FLOR0020,WINTER GARDEN 6.1 SW,FL,-81.6498,28.4952,134
US1FLPB0034,PAHOKEE 1.6 NE,FL,-80.6471,26.8374,14
US1FLPN0043,PALM HARBOR 3.4 ESE,FL,-82.7119,28.0671,13
US1FLPN0046,ST. PETERSBURG 0.7 ESE,FL,-82.6313,27.7533,7
US1FLPT0014,POMONA PARK 3.1 WNW,FL,-81.6396,29.522,71
US1FLSJ0012,ST AUGUSTINE 10.1 SSE,FL,-81.2701,29.7535,4
US1FLSJ0013,PONTE VEDRA BEACH 4.2 S,FL,-81.3799,30.1804,8
US1FLSJ0014,PONTE VEDRA BEACH 2.1 SSE,FL,-81.3784,30.2111,11
US1FLSJ0016,ST. AUGUSTINE 12.2 WNW,FL,-81.5061,29.9441,
US1FLSL0029,PORT ST. LUCIE 1.5 NE,FL,-80.3369,27.2956,13
US1FLSL0031,PORT ST. LUCIE 4.4 NNW,FL,-80.3763,27.3398,19
US1FLVL0021,DELAND 2.0 W,FL,-81.3299,29.0374,84
US1FLVL0022,ORMOND BEACH 2.2 SSE,FL,-81.0766,29.2658,23
US1FLWS0003,SUNNY HILLS 3.3 N,FL,-85.5776,30.5858,271
92827,SEBRING 23 SSE,FL,-81.3689,27.1526,150
92826,EVERGLADES CITY 5 NE,FL,-81.3183,25.8996,4
85603,MELBOURNE BEACH A1A,FL,-80.5512,28.0547,12
86048,MUSE,FL,-81.4915,26.826,43
80085,ALLAPATTAH,FL,-80.25,25.8,5
80100,ALTAMONTE SPRINGS,FL,-81.35,28.66667,
80110,ALVA NANA,FL,-81.56667,26.75,
80250,ARCHER,FL,-82.46667,29.5,92
80818,BLUFF SPRINGS,FL,-87.3,30.93333,55
80837,BOCA GRANDE,FL,-82.26667,26.73333,11
80875,BONIFAY,FL,-85.68333,30.78333,120
81226,CAMP GORDON JOHNSON FRANKLIN,FL,-84.6,29.9,
81229,CAMP J.E. JOHNSTON,FL,-81.68333,30.23333,
81398,CAXAMBAS,FL,-81.71667,25.91667,45
81750,COLEMAN,FL,-82.06667,28.8,65
81850,CORAL GABLES,FL,-80.28333,25.75,16
81965,CRAWFORDVILLE,FL,-84.36667,30.16667,
82085,DALKEITH,FL,-85.15,30.01667,
82190,DEEP LAKE,FL,-81.35,26.08333,
82280,DE SOTO CITY,FL,-81.41666,27.43333,150
82335,DINNER KEY BASE,FL,-80.25,25.71667,
82448,DUKE MALA COMPTRA,FL,-81.25,29.55,
82620,EDDY,FL,-81.5,26.66667,
82780,ESTERO,FL,-81.81667,26.43333,16
82940,FENHOLLOWAY,FL,-83.48333,30.1,75
83015,FLAMINGO (1),FL,-80.96667,25.13333,4
83115,FORT BARRANCAS,FL,-87.28333,30.35,
83144,FORT GATLIN,FL,-81.33334,28.5,
83147,FORT GEORGE ISLAND,FL,-81.43333,30.4,
83177,FORT MEADE (1),FL,-81.8,27.75,125
83275,FROSTPROOF,FL,-81.53333,27.73333,
83338,GALT,FL,-87,30.66667,10
83480,GLENWOOD,FL,-81.35,29.1,
83630,GRIFFIN,FL,-80.31667,26.06667,12
83680,GULF HAMMOCK,FL,-82.71667,29.25,
83878,HAYWOOD,FL,-84.95,30.86667,
83890,HELEN,FL,-84.4,30.3,75
83896,HENDRICKS FIELD,FL,-81.36667,27.46667,
84056,HOLMAN GROVE,FL,-80.51667,27.45,23
84083,HOLT,FL,-86.75,30.71667,208
84130,HOUSTON,FL,-82.9,30.26667,
84334,ISLEWORTH,FL,-81.55,28.46667,152
84373,JACKSONVILLE NO. 2,FL,-81.66666,30.33333,15
84470,JUPITER,FL,-80.11667,26.95,20
84786,LAKE KERR,FL,-81.78333,29.38333,
84815,LAKEMONT MINNESOTA PARK,FL,-81.45,27.53333,20
84950,LAWTEY,FL,-82.06667,30.05,140
85055,LIMONA,FL,-82.3,27.95,
85110,LOCK NO. 4,FL,-80.23333,26.1,
85315,MAMMOTH GROVE LAKE WALES,FL,-81.56667,27.9,153
85300,MALABAR,FL,-80.56667,28,28
85357,MARCO,FL,-81.73333,25.96667,12
85435,MASON NEAR,FL,-87.43333,30.8,200
85465,MATANZAS,FL,-81.23333,29.71667,
85547,MAYPORT,FL,-81.43333,30.38333,10
85560,MCDONALD,FL,-81.58334,28.68333,175
85648,METTS,FL,-86.75,30.55,25
85662,MELROSE,FL,-82.05,29.71667,145
85690,MICANOPY,FL,-82.28333,29.5,
85695,MICCO,FL,-80.51667,27.88333,
85850,MOLINO,FL,-87.36667,30.7,49
85866,MONROE,FL,-81.1,25.85,
85935,MORRISTON,FL,-82.45,29.28333,80
85950,MORTON'S FARM DUVAN FARM,FL,-81.68333,30.33333,10
86040,MULLET KEY,FL,-82.73333,27.61667,5
86325,NORTH NEW RIVER CANAL 20 MI BEND,FL,-80.45,26.15,
86375,OAK HILL,FL,-80.85,28.86667,25
86416,OCALA NATIONAL FOREST CENTRAL TOWER,FL,-81.76667,29.16667,
86473,OKAHUMPKA,FL,-81.9,28.75,95
86478,OKEECHOBEE NEAR,FL,-80.86667,27.25,
86500,OLD TOWN,FL,-82.98333,29.61667,
86515,OLUSTEE,FL,-82.45,30.2,
86598,ORANGE HOME,FL,-81.98333,28.83333,75
86607,ORANGE LAKE,FL,-82.21667,29.43333,
86612,ORANGE PARK,FL,-81.7,30.16667,25
86685,OTTER CREEK,FL,-82.76667,29.33333,
86700,OXFORD,FL,-82.03333,28.93333,
86855,PANASOFFKEE,FL,-82.1,28.75,
86969,PENNY FARMS,FL,-81.8,29.98333,95
87055,PICOLATA POST PICOLATA,FL,-81.58334,29.91667,
87070,PIERSON,FL,-81.46667,29.01667,
87115,PINECREST,FL,-80.93333,25.75,16
87125,PINE LEVEL,FL,-82,27.26667,
87137,PINELLAS PARK,FL,-82.7,27.83333,15
87272,PONTE VEDRA BEACH,FL,-81.38333,30.23333,
87470,RAMER CREEK,FL,-86.4,30.65,
87490,RED BAY,FL,-85.95,30.65,
87600,RITTA,FL,-80.66666,26.68333,18
87665,ROCKWELL,FL,-82.46667,29.06667,10
87740,ROUND LAKE,FL,-85.4,30.65,258
87832,ST. CLOUD,FL,-81.26667,28.25,63
87838,ST. FRANCIS,FL,-81.38333,29.03333,20
87964,SAND KEY,FL,-81.86667,24.45,5
88082,SEBASTIAN,FL,-80.48333,27.81667,36
88088,SEBRING AIRPORT,FL,-81.41666,27.46667,
88120,SEMINOLE INDIAN RESERVATION,FL,-81,26.31667,20
88530,STARKE 5 E,FL,-82.03333,29.95,165
88573,STEPHENSVILLE,FL,-83.38333,29.7,10
88737,SWITZERLAND,FL,-81.65,30.06667,10
88890,TEMPLE TERRACES,FL,-82.38333,28.05,75
89148,VALPARAISO,FL,-86.5,30.5,
89260,VILLA CITY,FL,-81.85,28.61667,
89325,WALDO,FL,-82.16666,29.78333,
89370,WARRINGTON,FL,-87.26667,30.35,
89417,WAUSAU,FL,-85.58334,30.63333,250
89545,WESTVILLE,FL,-85.86667,30.78333,
89660,WILMA,FL,-84.91666,30.16667,50
89900,ZELLWOOD,FL,-81.6,28.73333,175
88040,SATSUMA HEIGHTS,FL,-81.65,29.55,78
86999,PENSACOLA 7 NNE,FL,-87.1985,30.5301,114
73805,NORTHWEST FLORIDA BEACHES INTL AP,FL,-85.788,30.349,57
MLBthr,Melbourne Area,FL,,,
83178,FORT MELLON,FL,-81.25472,28.81278,8
83215,FORT REID,FL,-81.25611,28.795,37
86477,OKEECHOBEE INTOWN,FL,-80.83583,27.25556,26
US1FLAL0002,ARCHER 5.5 E,FL,-82.4271,29.5272,115
US1FLAL0004,BROOKER 6.6 SSE,FL,-82.2836,29.8006,141
US1FLAL0007,GAINESVILLE 8.1 SW,FL,-82.4314,29.5908,121
US1FLAL0010,GAINESVILLE 3.8 W,FL,-82.3988,29.6802,125
US1FLAL0014,ARCHER 6.7 NNE,FL,-82.4833,29.6254,79
US1FLAL0016,GAINESVILLE 3.7 SSW,FL,-82.3618,29.6251,82
US1FLAL0017,HIGH SPRINGS 3.2 SW,FL,-82.6276,29.7869,73
US1FLAL0018,MICANOPY 8.5 W,FL,-82.4222,29.5093,71
US1FLBK0002,MACCLENNY 2.5 S,FL,-82.1224,30.2447,98
US1FLBK0003,SANDERSON 4.9 NNW,FL,-82.2757,30.3212,132
US1FLBK0004,GLEN ST. MARY 6.6 NW,FL,-82.2226,30.3527,121
US1FLBK0006,GLEN ST. MARY 1.7 N,FL,-82.1624,30.2985,119
US1FLBK0007,MACCLENNY 4.9 SSW,FL,-82.1606,30.2161,132
US1FLBV0001,PALM BAY 2.6 SSE,FL,-80.642,27.9512,39
US1FLBV0002,PALM SHORES 1.4 W,FL,-80.6805,28.1882,39
US1FLBV0006,MELBOURNE 1.1 N,FL,-80.6436,28.1312,30
US1FLBV0007,MICCO 4.5 NW,FL,-80.5573,27.9243,26
US1FLBV0009,MALABAR 2.9 NNW,FL,-80.5947,28.0267,33
US1FLBV0011,MELBOURNE BEACH 3.9 SSE,FL,-80.5332,28.0165,
US1FLBV0012,CAPE CANAVERAL 0.6 ESE,FL,-80.6003,28.3861,20
US1FLBV0013,ROCKLEDGE 1.1 WSW,FL,-80.7456,28.3122,39
US1FLBV0014,PALM BAY 1.0 NE,FL,-80.6432,27.9921,36
US1FLBV0016,PALM SHORES 2.9 NW,FL,-80.6961,28.2118,46
US1FLBV0020,PALM SHORES 4.3 NNW,FL,-80.6842,28.2439,20
US1FLBV0022,MELBOURNE 7.0 NW,FL,-80.6809,28.1796,30
US1FLBV0023,COCOA 2.6 WNW,FL,-80.7868,28.3956,23
US1FLBV0024,INDIALANTIC 0.8 N,FL,-80.5702,28.0992,13
US1FLBV0025,MELBOURNE 8.2 NW,FL,-80.7055,28.201,30
US1FLBV0026,COCOA 0.6 WSW,FL,-80.7561,28.3728,23
US1FLBV0028,MICCO 1.3 NW,FL,-80.5283,27.8861,19
US1FLBV0036,MERRIT ISLAND 9.1 N,FL,-80.7093,28.4793,4
US1FLBV0038,TITUSVILLE 3.5 NW,FL,-80.8572,28.6282,40
US1FLBW0004,PEMBROKE PINES 1.0 ENE,FL,-80.3255,26.0145,16
US1FLBW0007,POMPANO BEACH HIGHLANDS 0.7 E,FL,-80.103,26.286,16
US1FLBW0008,OAKLAND PARK 0.5 NNW,FL,-80.157,26.1816,16
